user_id,vote_id,vote_id-2,vote_id-3
0,19,16,17
0,18,17,29
0,19,17,18
0,29,17,16
0,16,29,17
0,17,18,16
0,18,29,17
0,17,18,16
0,16,18,17
0,17,16,29
0,19,18,29
0,29,17,16
0,29,16,17
0,16,29,17
0,16,17,29
0,18,17,16
0,16,19,29
0,29,17,19
0,17,29,19
0,17,16,29
0,19,18,17
0,29,17,16
0,29,18,17
0,29,16,19
0,17,29,19
0,16,17,18
0,18,29,19
0,29,18,16
0,17,18,16
0,16,29,17
0,18,29,17
0,18,19,29
0,19,18,17
0,18,16,17
0,17,18,19
0,19,29,17
0,16,29,18
0,17,16,18
0,16,17,18
0,17,18,16
0,29,16,18
0,19,29,16
0,18,29,17
0,18,29,19
0,18,29,19
0,16,19,29
0,18,29,19
0,18,29,19
0,17,18,16
0,19,16,18
0,18,29,17
0,16,29,17
0,17,16,18
0,18,29,19
0,16,18,17
0,16,17,18
0,19,18,17
0,29,17,18
0,29,18,16
0,29,18,17
0,18,29,19
0,18,19,29
0,18,19,17
0,18,19,16
0,16,17,18
0,29,18,16
0,16,18,29
0,19,17,16
0,18,29,19
0,16,17,18
0,16,29,17
0,19,16,17
0,29,19,17
0,16,18,29
0,29,18,17
0,17,16,18
0,17,16,29
0,19,17,18
0,19,18,29
0,19,18,29
0,18,19,29
0,16,18,29
0,19,17,16
0,16,17,29
0,16,18,29
0,29,18,16
0,18,16,29
0,29,19,17
0,18,16,17
0,19,18,29
0,29,19,17
0,16,17,29
0,17,29,16
0,16,17,29
0,19,16,17
0,18,17,29
0,16,17,18
0,17,19,29
0,16,18,29
0,18,19,29
0,19,17,29
0,17,16,18
0,19,18,29
0,29,18,19
0,16,17,18
0,18,29,17
0,18,17,29
0,18,19,17
0,18,19,29
0,16,17,18
0,18,16,19
0,17,29,18
0,19,18,29
0,19,18,17
0,29,16,17
0,29,16,17
0,29,19,18
0,29,18,19
0,19,29,17
0,18,17,19
0,16,17,18
0,16,17,18
0,18,19,29
0,16,18,17
0,29,19,17
0,19,29,16
0,19,29,18
0,16,18,29
0,17,19,29
0,16,17,18
0,19,16,29
0,18,16,17
0,29,18,19
0,18,17,19
0,17,16,18
0,18,29,16
0,18,16,17
0,18,19,29
0,16,18,29
0,29,18,19
0,18,17,16
0,29,17,16
0,19,18,17
0,17,18,19
0,17,29,19
0,29,19,18
0,16,29,19
0,29,18,17
0,17,18,29
0,18,29,19
0,29,16,17
0,17,16,19
0,18,16,19
0,18,29,19
0,16,29,18
0,16,19,18
0,16,17,29
0,16,17,29
0,19,18,29
0,16,19,17
0,17,18,29
0,18,16,29
0,19,16,17
0,29,17,16
0,16,29,17
0,16,17,18
0,18,19,29
0,17,29,19
0,17,16,18
0,18,29,19
0,19,29,17
0,29,19,18
0,29,18,19
0,17,16,18
0,17,18,16
0,19,18,17
0,18,17,16
0,29,16,17
0,18,29,19
0,18,29,19
0,19,18,29
0,16,17,18
0,18,17,16
0,18,17,19
0,16,29,18
0,16,19,17
0,16,17,29
0,29,17,18
0,29,16,19
0,18,16,17
0,19,29,17
0,16,29,19
0,16,17,18
0,18,29,17
0,16,17,29
0,17,19,16
0,16,17,18
0,17,16,29
0,16,17,18
0,19,29,18
0,19,18,29
0,18,16,29
0,18,19,29
0,18,29,19
0,29,18,19
0,17,29,18
0,17,18,16
0,17,19,29
0,16,18,17
0,19,16,29
0,18,16,17
0,18,29,16
0,17,16,18
0,16,17,18
0,17,18,29
0,16,29,18
0,18,29,19
0,18,17,16
