"user_id","vote_id","vote_id-2","vote_id-3"
0000000,11,10,14
0000000,10,12,14
0000000,12,11,14
0000000,11,12,19
0000000,11,10,14
0000000,10,14,12
0000000,10,11,14
0000000,14,10,11
0000000,10,11,13
0000000,12,11,13
0000000,11,12,10
0000000,14,10,19
0000000,10,19,13
0000000,11,10,14
0000000,11,10,12
0000000,11,10,12
0000000,10,14,19
0000000,11,19,14
0000000,14,10,12
0000000,12,11,13
0000000,14,13,11
0000000,12,10,14
0000000,19,12,13
0000000,12,13,19
0000000,10,19,11
0000000,12,11,19
0000000,11,12,14
0000000,11,14,12
0000000,12,11,13
0000000,10,14,12
0000000,14,10,13
0000000,12,11,10
0000000,14,10,12
0000000,14,10,19
0000000,11,13,14
0000000,14,10,12
0000000,14,11,12
0000000,12,11,10
0000000,11,14,19
0000000,11,12,10
0000000,14,13,11
0000000,14,11,12
0000000,14,12,13
0000000,14,11,10
0000000,10,14,11
0000000,11,12,13
0000000,14,10,12
0000000,13,12,11
0000000,10,12,19
0000000,11,12,14
0000000,12,10,13
0000000,14,12,10
0000000,11,14,10
0000000,13,10,19
0000000,11,13,12
0000000,12,11,10
0000000,12,13,10
0000000,11,12,19
0000000,14,10,12
0000000,11,10,13
0000000,10,19,11
0000000,10,12,14
0000000,11,10,12
0000000,19,13,12
0000000,10,14,11
0000000,14,11,10
0000000,19,10,11
0000000,10,13,11
0000000,19,12,13
0000000,14,12,10
0000000,14,12,19
0000000,14,10,12
0000000,14,13,11
0000000,11,10,14
0000000,11,12,14
0000000,14,11,10
0000000,12,19,11
0000000,19,14,10
0000000,10,11,12
0000000,12,14,11
0000000,11,13,12
0000000,14,10,13
0000000,12,13,14
0000000,13,11,10
0000000,14,11,10
0000000,10,12,19
0000000,14,12,19
0000000,12,14,11
0000000,14,11,12
0000000,10,14,11
0000000,14,10,11
0000000,11,12,13
0000000,12,11,14
0000000,12,11,10
0000000,14,11,10
0000000,14,10,11
0000000,14,10,19
0000000,14,10,11
0000000,14,13,11
0000000,11,10,12
0000000,11,10,13
0000000,12,13,11
0000000,10,11,12
0000000,12,13,11
0000000,14,11,10
0000000,10,11,12
0000000,10,12,13
0000000,10,12,11
0000000,10,14,11
0000000,19,14,13
0000000,10,11,12
0000000,14,12,11
0000000,14,19,11
0000000,12,13,11
0000000,10,14,11
0000000,10,11,12
0000000,11,14,10
0000000,12,10,19
0000000,12,19,10
0000000,19,11,13
0000000,11,13,12
0000000,10,19,11
0000000,12,14,10
0000000,11,14,12
0000000,11,10,19
0000000,14,12,11
0000000,12,11,10
0000000,11,12,10
0000000,12,10,11
0000000,10,12,11
0000000,10,14,19
0000000,11,12,13
0000000,11,12,13
0000000,11,12,10
0000000,14,11,13
0000000,11,14,19
0000000,10,14,12
0000000,11,19,12
0000000,11,13,10
0000000,10,12,14
0000000,12,13,11
0000000,19,12,11
0000000,12,13,14
0000000,14,13,19
0000000,11,12,10
0000000,10,11,12
0000000,14,11,19
0000000,11,13,10
0000000,19,14,13
0000000,13,12,11
0000000,19,13,10
0000000,12,11,13
0000000,19,10,12
0000000,10,19,14
0000000,11,12,10
0000000,10,11,12
0000000,14,10,11
0000000,10,11,14
0000000,10,19,13
0000000,14,11,12
0000000,14,11,12
0000000,10,12,19
0000000,10,11,12
0000000,11,10,14
0000000,14,11,10
0000000,11,14,12
0000000,10,14,12
0000000,11,10,14
0000000,10,12,11
0000000,10,11,13
0000000,19,10,14
0000000,11,10,14
0000000,10,19,12
0000000,14,10,11
0000000,14,13,19
0000000,10,11,14
0000000,11,12,10
0000000,14,11,19
0000000,10,12,13
0000000,12,13,19
0000000,14,19,10
0000000,19,12,11
0000000,19,13,14
0000000,14,10,11
0000000,12,11,14
0000000,11,10,12
0000000,11,14,19
0000000,14,10,12
0000000,11,10,14
0000000,10,14,13
0000000,10,12,11
0000000,10,14,19
0000000,11,13,10
0000000,13,11,19
0000000,11,13,14
0000000,10,11,14
0000000,19,13,11
0000000,12,11,14
0000000,11,13,12
0000000,12,11,10
0000000,14,10,13
0000000,11,12,13
0000000,11,12,13
0000000,11,12,13
0000000,10,14,12
0000000,19,13,11
0000000,11,12,13
0000000,11,19,12
0000000,10,14,11
0000000,10,11,14
0000000,12,11,10
0000000,10,11,14
0000000,14,10,12
0000000,10,11,14
0000000,19,14,10
0000000,19,12,13
0000000,19,12,14
0000000,14,11,10
0000000,19,10,11
0000000,14,12,10
0000000,19,14,10
0000000,11,12,10
0000000,19,12,13
0000000,13,12,10
0000000,14,10,19
0000000,11,14,12
0000000,12,14,13
0000000,10,11,19
0000000,10,11,13
0000000,12,13,10
0000000,14,10,13
0000000,19,14,10
0000000,10,19,13
0000000,19,10,13
0000000,19,10,13
0000000,10,12,14
0000000,11,12,10
0000000,10,11,12
0000000,11,12,10
0000000,19,12,13
0000000,11,12,10
0000000,10,11,12
0000000,11,12,14
0000000,10,11,14
0000000,10,19,12
0000000,11,14,10
0000000,14,10,19
0000000,13,10,14
0000000,10,11,13
0000000,10,12,19
0000000,10,12,11
0000000,19,11,12
0000000,11,12,14
0000000,11,12,14
0000000,13,12,11
0000000,10,11,12
0000000,19,11,10
0000000,12,13,11
0000000,19,11,10
0000000,12,11,13
0000000,12,11,13
0000000,10,12,13
0000000,10,19,12
0000000,11,12,14
0000000,13,14,10
0000000,14,11,10
0000000,11,14,12
0000000,10,11,14
0000000,14,11,10
0000000,10,19,13
0000000,10,12,11
0000000,10,12,11
0000000,10,14,19
0000000,14,10,11
0000000,11,19,13
0000000,12,11,13
0000000,14,11,12
0000000,14,19,10
0000000,14,10,11
0000000,12,11,19
0000000,12,11,14
0000000,10,12,11
0000000,11,12,13
0000000,12,10,11
0000000,14,11,19
0000000,10,12,13
0000000,11,12,10
0000000,10,14,11
0000000,10,14,12
0000000,19,13,12
0000000,12,19,13
0000000,13,12,14
0000000,12,11,14
0000000,19,12,11
0000000,14,11,12
0000000,12,10,11
0000000,14,19,11
0000000,14,12,10
0000000,13,11,12
0000000,13,12,11
0000000,14,10,11
0000000,12,13,19
0000000,10,14,12
0000000,19,10,12
0000000,13,14,11
0000000,10,12,11
0000000,14,11,10
0000000,11,12,10
0000000,14,11,19
0000000,12,11,14
0000000,14,12,19
0000000,13,14,19
0000000,14,11,10
0000000,11,14,12
0000000,10,12,14
0000000,11,12,10
0000000,10,14,11
0000000,13,12,19
0000000,14,11,19
0000000,19,11,10
0000000,11,12,14
0000000,12,11,19
0000000,14,10,12
0000000,13,12,10
0000000,19,14,11
0000000,10,14,12
0000000,11,10,13
0000000,14,11,10
0000000,14,19,11
0000000,19,12,14
0000000,10,14,12
0000000,14,10,12
0000000,13,12,11
0000000,14,11,10
0000000,12,14,11
0000000,14,10,19
0000000,14,11,10
0000000,11,10,14
0000000,19,10,11
0000000,14,13,10
0000000,10,14,11
0000000,12,11,14
0000000,10,12,14
