user_id,vote_id,vote_id-2,vote_id-3
0000000,37,40,38
0000000,37,40,39
0000000,37,40,38
0000000,37,40,38
0000000,37,40,39
0000000,37,40,38
0000000,40,38,37
0000000,40,38,37
0000000,37,40,38
0000000,37,40,38
0000000,37,38,40
0000000,39,40,37
0000000,37,40,38
0000000,40,37,38
0000000,40,37,38
0000000,39,37,40
0000000,37,38,40
0000000,40,37,38
0000000,40,38,37
0000000,39,38,37
0000000,38,40,37
0000000,37,38,40
0000000,40,38,37
0000000,37,38,40
0000000,40,37,38
0000000,37,40,38
0000000,40,37,38
0000000,39,38,40
0000000,37,40,38
0000000,40,37,38
0000000,37,38,40
0000000,40,38,37
0000000,37,40,38
0000000,39,38,37
0000000,38,39,40
0000000,38,40,37
0000000,40,37,38
0000000,38,39,40
0000000,37,40,38
0000000,40,37,38
0000000,37,38,40
0000000,37,38,40
0000000,40,39,37
0000000,40,37,39
0000000,39,38,40
0000000,38,37,40
0000000,37,40,38
0000000,37,40,38
0000000,39,37,40
0000000,37,40,38
0000000,37,38,40
0000000,37,40,38
0000000,39,38,40
0000000,39,37,40
0000000,37,40,38
0000000,38,40,39
0000000,40,38,39
0000000,38,40,37
0000000,39,38,37
0000000,40,37,38
0000000,40,38,39
0000000,40,37,38
0000000,40,38,37
0000000,39,38,40
0000000,40,37,39
0000000,39,38,40
0000000,37,40,39
0000000,37,40,39
0000000,40,37,38
0000000,37,40,38
0000000,38,39,40
0000000,40,38,37
0000000,39,38,40
0000000,37,38,40
0000000,39,38,40
0000000,37,40,38
0000000,37,40,38
0000000,38,39,40
0000000,37,40,38
0000000,38,40,37
0000000,38,37,40
0000000,37,40,38
0000000,38,37,40
0000000,39,38,40
0000000,37,40,38
0000000,38,40,37
0000000,37,40,38
0000000,37,38,40
0000000,39,38,40
0000000,38,40,37
0000000,37,40,39
0000000,37,40,38
0000000,39,38,40
0000000,37,38,40
0000000,40,37,38
0000000,38,40,37
0000000,39,38,40
0000000,37,40,38
0000000,39,37,38
0000000,40,39,38
0000000,39,38,40
0000000,37,40,38
0000000,39,38,37
0000000,37,38,40
0000000,38,39,40
0000000,37,40,38
0000000,40,37,38
0000000,38,40,37
0000000,39,38,40
0000000,40,37,38
0000000,38,39,40
0000000,37,40,38
0000000,38,39,40
0000000,40,37,38
0000000,39,38,40
0000000,37,40,38
0000000,37,40,38
0000000,40,38,37
0000000,37,40,38
0000000,40,38,39
0000000,39,38,37
0000000,37,38,40
0000000,37,38,40
0000000,38,39,40
0000000,40,38,39
0000000,39,38,40
0000000,37,40,38
0000000,37,38,40
0000000,40,39,38
0000000,37,40,38
0000000,40,37,38
0000000,37,38,40
0000000,39,38,37
0000000,37,40,39
0000000,39,37,40
0000000,38,37,40
0000000,40,39,38
0000000,40,37,38
0000000,39,38,40
0000000,37,38,40
0000000,37,38,40
0000000,39,38,37
0000000,37,39,40
0000000,38,39,40
0000000,37,40,39
0000000,37,39,38
0000000,39,38,37
0000000,37,40,38
0000000,39,37,40
0000000,39,40,37
0000000,40,37,38
0000000,40,37,38
0000000,37,40,38
0000000,38,37,40
0000000,39,38,37
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,38,40,39
0000000,38,37,40
0000000,40,38,37
0000000,37,40,38
0000000,37,40,38
0000000,37,40,39
0000000,40,37,38
0000000,37,40,38
0000000,38,37,40
0000000,37,38,40
0000000,40,38,37
0000000,40,37,38
0000000,37,40,38
0000000,37,40,38
0000000,39,38,40
0000000,37,38,40
0000000,39,40,37
0000000,37,40,38
0000000,40,38,37
0000000,38,37,40
0000000,37,40,38
0000000,38,37,40
0000000,40,38,39
0000000,37,38,40
0000000,38,37,40
0000000,37,38,40
0000000,39,37,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,37,40,38
0000000,40,37,38
0000000,39,37,38
0000000,37,40,38
0000000,38,40,37
0000000,40,37,38
0000000,37,40,39
0000000,39,38,37
0000000,37,40,38
0000000,39,38,40
0000000,40,38,37
0000000,38,40,37
0000000,40,38,37
0000000,39,37,40
0000000,37,40,38
0000000,40,39,38
0000000,37,40,38
0000000,40,37,39
0000000,38,37,40
0000000,40,38,39
0000000,39,38,40
0000000,37,40,38
0000000,37,38,40
0000000,40,37,38
0000000,37,40,38
0000000,37,40,38
0000000,40,37,39
0000000,39,40,38
0000000,39,37,40
0000000,40,39,38
0000000,39,37,40
0000000,38,37,40
0000000,39,38,40
0000000,37,40,38
0000000,38,39,40
0000000,37,40,38
0000000,37,40,38
0000000,37,38,40
0000000,39,37,40
0000000,40,38,37
0000000,37,38,40
0000000,39,40,38
0000000,37,38,40
0000000,38,37,40
0000000,37,40,38
0000000,40,37,38
0000000,39,37,40
0000000,39,37,40
0000000,39,37,38
0000000,37,40,38
0000000,37,38,40
0000000,37,38,40
0000000,37,38,40
0000000,38,40,39
0000000,37,40,38
0000000,37,40,38
0000000,37,40,39
0000000,39,38,40
0000000,37,40,38
0000000,39,38,40
0000000,40,39,37
0000000,37,40,38
0000000,37,38,39
0000000,37,39,38
0000000,37,38,40
0000000,39,37,40
0000000,40,37,38
0000000,37,38,40
0000000,37,38,40
0000000,37,38,40
0000000,38,39,40
0000000,39,38,40
0000000,38,39,40
0000000,39,38,40
0000000,37,40,38
0000000,40,37,38
0000000,40,38,37
0000000,37,40,38
0000000,37,39,40
0000000,39,37,38
0000000,37,38,40
0000000,40,37,38
0000000,40,37,38
0000000,37,38,40
0000000,37,40,38
0000000,37,40,38
0000000,38,37,40
0000000,37,38,40
0000000,37,39,38
0000000,38,40,39
0000000,37,40,39
0000000,39,38,37
0000000,37,39,40
0000000,40,38,37
0000000,37,40,38
0000000,37,38,40
0000000,37,40,38
0000000,37,40,38
0000000,38,40,37
0000000,38,37,39
0000000,37,38,40
0000000,37,38,40
0000000,40,39,37
